"","X","V","Imp","rand"
"1",1,1,4.91199875064624e-05,0.00602422565969953
"2",2,2,0.00291199967283336,0.0228774180175105
"3",3,3,1.93472791561576e-05,0.247577866418951
"4",4,4,0.00590213369980026,0.00577608209478828
"5",5,5,0.00481813669389024,0.225165270340631
"6",6,6,0.0260305936421175,0.0377421639912894
"7",7,7,0.00023033842671291,0.00363214770764834
"8",8,8,0.00662053674697562,0.000884800216651541
"9",9,9,0.0248001151801742,0.0132395680586012
"10",10,10,0.00653700320291559,0.0191950622397118
"11",11,11,0.0215323707465889,0.00836106813198396
"12",12,12,0.00017339841499494,0.0102558487911037
"13",13,13,0.000468010321347246,0.0123101452578915
"14",14,14,0.0110118248144463,0.12977272362558
"15",15,15,0.00294259989809609,0.00715618733833205
