"","X","V","Imp","rand"
"1",1,1,0.00130982106652233,0.0506786896168047
"2",2,2,0.0462746419629165,0.0382091016112798
"3",3,3,0.00408829027441528,0.00814445429371749
"4",4,4,0.00784994753009219,0.0277964389074618
"5",5,5,1.40430302275344e-05,0.0768876743452818
"6",6,6,0.0122876784277006,0.152793968432825
"7",7,7,0.0108034078114215,0.0278943351809211
"8",8,8,0.00571440333414522,0.101289775378322
"9",9,9,0.00239902302752065,0.0595918300710522
"10",10,10,0.000159966800702611,0.0827285357955131
"11",11,11,0.000787722167323742,0.0311050063999392
"12",12,12,0.000467144349042655,9.91906686843943e-05
"13",13,13,0.117474398506759,3.24959557348806e-05
"14",14,14,0.040308260117464,0.0926616289566151
"15",15,15,0.000185372508175064,4.52199040905005e-05
