"","X","V","Imp","rand"
"1",1,1,0.055564159443604,0.00187698552628125
"2",2,2,0.00822342371427186,0.0494349594168525
"3",3,3,0.433464927766507,0.0632303824998185
"4",4,4,0.0108181884124756,0.00454259667438564
"5",5,5,0.00207836955713161,0.0234770610359091
"6",6,6,0.0103863725912077,0.165884473965151
"7",7,7,0.0594691973849626,0.0408550002226217
"8",8,8,0.000423650458320587,0.000469773125245431
"9",9,9,0.473489873380199,0.00190514998685731
"10",10,10,0.0519197675375139,0.00110612918848577
"11",11,11,0.0183419650380285,0.0249450666758238
"12",12,12,0.0367727112648432,0.253724444467194
"13",13,13,0.0755374404146053,0.000711390625851849
"14",14,14,0.0199995463020579,0.0992608447655193
"15",15,15,0.0197242401525541,0.0185700562699585
