"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0476177340948088,TRUE,-1.49670734496885,2.31518522823665,FALSE,NA
"2",2,0.00642623678246542,FALSE,NA,NA,FALSE,NA
"3",3,0.0275368948160577,FALSE,NA,NA,FALSE,NA
"4",4,-0.0604310767235764,FALSE,NA,NA,FALSE,NA
"5",5,0.0163088433490269,TRUE,0.562112849517891,0.787138647357834,FALSE,NA
"6",6,-0.0039051572426835,FALSE,NA,NA,FALSE,NA
"7",7,-0.131589493538509,FALSE,NA,NA,FALSE,NA
"8",8,-0.0971985421377903,FALSE,NA,NA,FALSE,NA
"9",9,0.133854891870924,TRUE,-0.595488382633928,0.668180160224438,FALSE,NA
"10",10,-0.103734464201254,FALSE,NA,NA,FALSE,NA
