"","X","V","Imp","rand"
"1",1,1,0.00117818789593525,0.0244010057281718
"2",2,2,0.0267314071854073,0.0421183617923197
"3",3,3,0.07644991265994,0.0131131526213321
"4",4,4,0.000592423351881001,0.0282136135717201
"5",5,5,0.0403152662151816,0.0200706753739655
"6",6,6,0.0118598158719468,0.11797502300409
"7",7,7,0.0151701955848189,0.0539711516624098
"8",8,8,0.0285623777174953,0.000550702810078508
"9",9,9,0.0232288138381079,0.0185287761146888
"10",10,10,7.1776031779992e-07,0.0517031480086819
"11",11,11,0.0579280205392083,0.0131928449753037
"12",12,12,0.0450538973877489,0.0608765615151092
"13",13,13,0.00974342971655594,0.0532472007570201
"14",14,14,0.0808173218386662,0.247553099561873
"15",15,15,0.144864502225906,0.00445371629697342
