"","X","V","Imp","rand"
"1",1,1,0.00841459657375913,0.035134503329136
"2",2,2,9.80977656512958e-05,0.157630538254395
"3",3,3,1.16345473697648e-05,0.121807776914238
"4",4,4,0.00261935458109167,0.0935814663092029
"5",5,5,0.00514935651395256,4.90019756812209e-05
"6",6,6,0.00362721578674702,0.010387283992789
"7",7,7,0.0775289087725405,0.0053976157293393
"8",8,8,5.64714857063604e-06,0.0957338212079868
"9",9,9,0.0016997811875122,2.29191701317912e-05
"10",10,10,0.0155468142072735,0.000664907585245419
"11",11,11,0.00289593585559197,0.0318462411565992
"12",12,12,0.0743280200852905,0.0173768862902084
"13",13,13,0.00494128755637055,0.157944161256309
"14",14,14,0.0073247706545705,0.0215081461769848
"15",15,15,0.000768445142389482,0.00090667673341226
