"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.209911753581211,0,NA,NA,FALSE,NA
"2",2,-0.0422170373364572,0,NA,NA,FALSE,NA
"3",3,-0.290638470953007,0,NA,NA,FALSE,NA
"4",4,-0.122652148701435,0,NA,NA,FALSE,NA
"5",5,0.0458401033493444,0,NA,NA,FALSE,NA
"6",6,0.135085353881708,0,NA,NA,FALSE,NA
"7",7,-0.116663411121989,0,NA,NA,FALSE,NA
"8",8,0.201754259544192,0,NA,NA,FALSE,NA
"9",9,-0.0570791005444657,0,NA,NA,FALSE,NA
"10",10,0.162044972655929,0,NA,NA,FALSE,NA
"11",1,-0.0235645226261555,0,NA,NA,TRUE,5
