"","X","V","Imp","rand"
"1",1,1,0.00565674753761969,0.0670658433459533
"2",2,2,0.17732643321539,0.0247243663306917
"3",3,3,6.29482114061638e-05,0.150498108129939
"4",4,4,0.00214364854592746,0.0286154096072348
"5",5,5,0.00161437392393591,0.000792006783097116
"6",6,6,0.000550841992079459,0.000698751589153389
"7",7,7,0.0735425277058872,0.101662139662369
"8",8,8,0.0108825243660808,0.00609566325347093
"9",9,9,0.000658502191830988,0.0171865436351662
"10",10,10,0.177347414808448,0.0264148407798051
"11",11,11,2.60986093193052e-06,0.15779495029603
"12",12,12,0.0741417936140881,0.0863496561533561
"13",13,13,0.000250412739822602,0.00874279755437918
"14",14,14,0.00276605744065637,0.0164644744830594
"15",15,15,4.01968606384499e-05,0.0567761195629642
