"","X","V","Imp","rand"
"1",1,1,0.0037126207914552,0.000872673993180666
"2",2,2,0.0105727597173348,0.068902666668015
"3",3,3,0.000706004416290099,0.000332643139962871
"4",4,4,0.0313133705588741,0.0135572977282433
"5",5,5,0.0492285751851386,0.000928374359346053
"6",6,6,0.008931049946398,0.40570523455528
"7",7,7,0.0298279033616497,0.0100697386342203
"8",8,8,0.0264264057798628,0.0199561260565553
"9",9,9,0.0176480570615,0.0788486121600437
"10",10,10,0.0248224708818335,0.00520248374096017
"11",11,11,0.00112706273316848,0.00959773026068048
"12",12,12,0.0289295601646775,0.0856453066984758
"13",13,13,1.70232106123189e-05,0.0169518343082808
"14",14,14,0.00756766694136323,0.0291455987170624
"15",15,15,0.00916174444379564,0.00427534282820428
