"","X","V","Imp","rand"
"1",1,1,0.0187381545933722,0.121692474992411
"2",2,2,0.000215597537826068,0.0700935059173564
"3",3,3,0.0196232493669462,0.013727208092141
"4",4,4,0.026511438862387,0.0165685669646804
"5",5,5,0.00414825387770863,0.0792907402593445
"6",6,6,0.134206325458096,0.000538184701320705
"7",7,7,0.00416983843099075,0.0233088750765178
"8",8,8,7.45656071674013e-05,0.0474552775664303
"9",9,9,0.0609997047051292,0.00098708662346276
"10",10,10,0.160590309827931,0.0579445687674198
"11",11,11,0.00590677293557102,0.0543957053520828
"12",12,12,0.00716405300904462,0.0707237523351914
"13",13,13,0.000229209959361496,0.022105971507125
"14",14,14,0.00455772543783467,0.0877267605128727
"15",15,15,0.0381392086432995,0.0834057424652692
