"","X","V","Imp","rand"
"1",1,1,0.00255322720805551,0.035362552572267
"2",2,2,0.00963207107386685,0.123496583154395
"3",3,3,0.000572674187342674,0.0134592192564119
"4",4,4,0.276120995972034,0.00350212091946896
"5",5,5,0.00013318712259662,0.001805778550368
"6",6,6,0.0421564483003474,0.270516749695249
"7",7,7,0.00261516442930831,0.019393453316347
"8",8,8,0.000303420765627134,0.0011091817127397
"9",9,9,0.0160075192291828,0.0064544320737553
"10",10,10,0.00443818870517092,0.00325108036997514
"11",11,11,0.0212763247436988,0.0605979154591592
"12",12,12,0.279667186265993,0.00014944361043076
"13",13,13,0.00657827200180366,0.0940187830618843
"14",14,14,0.00759968435730665,0.115840482235455
"15",15,15,0.0234874473568629,0.000955890605015031
