"","X","V","Imp","rand"
"1",1,1,8.01095350435182e-05,0.00108888334542067
"2",2,2,0.000544936672018002,0.0897451777920771
"3",3,3,6.69946669712882e-05,0.0116585472967171
"4",4,4,0.00192601592935873,0.0380548685234818
"5",5,5,0.0169258779703702,0.0364682974013913
"6",6,6,0.000822453790413503,0.0811292157473327
"7",7,7,0.00250899663417896,0.0468794858077507
"8",8,8,0.000658602971765639,0.0478774002545787
"9",9,9,0.010621795650451,0.0967599898885394
"10",10,10,0.0120113304894342,0.0315002528748539
"11",11,11,0.0106486148016688,0.0387090153318901
"12",12,12,0.00367126891022275,0.127473511043351
"13",13,13,0.00142128335514259,0.0489196639534049
"14",14,14,0.0727388063387803,0.0349067414270055
"15",15,15,0.0922306734465673,0.0187699390626441
