"","X","V","Imp","rand"
"1",1,1,0.0189970174615649,0.0621295466365232
"2",2,2,0.00653692895116062,0.00497024599962278
"3",3,3,0.0258810097634552,0.244092631556297
"4",4,4,0.0184270547496654,0.0234824681619458
"5",5,5,0.0154948898352365,0.00683933659678291
"6",6,6,0.00303993704586549,0.0514870603611925
"7",7,7,0.0224471091034588,0.00867000541750014
"8",8,8,0.000158885473902842,0.00649379047058619
"9",9,9,0.0534323421045535,0.0256212031298797
"10",10,10,0.0447400970779696,0.00248364394795597
"11",11,11,8.22122383937669e-05,0.100498088603817
"12",12,12,0.0118900310432016,0.00862315592750203
"13",13,13,0.0132732833815183,0.000113390901997537
"14",14,14,0.0116368238167938,0.0230352689142743
"15",15,15,0.00395991985838698,0.181610638011394
