"","X","V","Imp","rand"
"1",1,1,0.0382560554866796,0.0936515665754771
"2",2,2,0.00954156266314677,0.130227132907056
"3",3,3,0.00182125803542464,0.0338572589615669
"4",4,4,0.00117773596439781,0.119717796947177
"5",5,5,0.00333234971741559,0.0207192827233511
"6",6,6,0.0234863762728492,0.0198023808031059
"7",7,7,0.0385549685488963,0.00923401989081974
"8",8,8,0.0043200256771354,0.00231789823614685
"9",9,9,0.00110632970221093,0.0180655615540603
"10",10,10,0.0925661378846004,0.0026057439071879
"11",11,11,0.092648799778017,0.0862499236107325
"12",12,12,0.000774289478637544,0.0309144915848721
"13",13,13,2.52024734191723e-05,0.164069417519843
"14",14,14,0.000354155669776604,0.0155849196928617
"15",15,15,0.006113816552573,0.00280014745226583
