"","X","V","Imp","rand"
"1",1,1,0.0767562610935818,0.0572220075506503
"2",2,2,0.0248396040157822,0.00790593994167875
"3",3,3,0.00699589898060577,0.0981232119203157
"4",4,4,0.000355725322679918,0.00698161325160423
"5",5,5,0.00107925894649494,0.0616708786667795
"6",6,6,0.0267585706068719,3.56745454943281e-06
"7",7,7,0.0453209293050571,0.0197465951997542
"8",8,8,0.179710864210378,0.0948534866911179
"9",9,9,0.0256951921560056,0.000931844201595918
"10",10,10,0.0224851027699338,0.0626675652098535
"11",11,11,0.00146616260804154,0.0985242118972961
"12",12,12,0.0309933748433897,0.155570065729688
"13",13,13,0.117167496468996,0.0532212454764488
"14",14,14,0.00790802920606785,0.000126127423173994
"15",15,15,0.0439946388040241,0.0324379142462904
