"","V1"
"1",-0.404316274436162
"2",0.209518567167364
"3",0.87859839501151
"4",0.410103988389439
"5",0.373761085372464
"6",0.589132961716326
"7",0.372974184725272
"8",-0.106337829337007
"9",-0.519112307574526
"10",-0.603932961808455
"11",-0.841828018494053
"12",-0.504016318195506
"13",-0.414569435859221
"14",-0.416537861499639
"15",-0.216553663246501
"16",-0.151797125693025
"17",0.216927533332305
"18",0.128974206484924
"19",-0.658136101563193
"20",-1.31705064151428
"21",-0.740455074774098
"22",-1.22933160127591
"23",-1.76669908464891
"24",-1.40531853710795
"25",-0.493861675761442
"26",-0.0352984897991304
"27",0.988217731816953
"28",0.530107261907206
"29",0.583680783886695
"30",0.518969903439314
"31",0.373090475477247
"32",0.1219325770736
"33",-0.195444210599695
"34",-0.193928190522323
"35",0.0406083140161962
"36",0.25919356884048
"37",0.155248273559091
"38",0.810531213564222
"39",0.245890494197972
"40",0.0122154149971803
"41",-0.047047550507021
"42",-0.210632032431279
"43",-0.675861148555774
"44",-0.419683460583073
"45",-0.311116409361362
"46",-0.273474191809035
"47",-0.421694193121589
"48",0.113884586689344
"49",0.199645962628343
"50",0.009419492748551
"51",0.00291030825250475
"52",0.610038335690876
"53",0.188790704027776
"54",-0.0246119427422277
"55",-0.260245103945559
"56",-1.32587110197039
"57",-1.47099681227459
"58",-0.927925154539698
"59",-0.874041579017999
"60",-1.02768886655159
"61",-0.314668207852533
"62",0.352440736289275
"63",0.574430837222272
"64",0.491109302362536
"65",1.56630659906094
"66",2.01195411266641
"67",2.40961193732365
"68",1.59680055373923
"69",0.627940697191083
"70",0.696016385931853
"71",0.514831268761796
"72",-0.492800634338168
"73",-0.148997132591562
"74",-0.283142191972998
"75",-1.13480239467004
"76",-1.16818067478281
"77",-0.651161156594219
"78",-0.703700129296994
"79",-0.681565937773596
"80",-0.990331180857136
"81",-0.925959067603345
"82",-0.218685713787611
"83",-0.0823784841962872
"84",-0.315564779182687
"85",-0.413754346971122
"86",-0.228992472046988
"87",0.00316854757411629
"88",0.536771236731302
"89",0.622077015454564
"90",0.557519317396327
"91",0.753352982927813
"92",0.665340750224734
"93",0.305238529099556
"94",0.417881788179487
"95",1.06390516698838
"96",0.972819842063596
"97",1.23810283981565
"98",1.06342382471927
"99",0.585341796774361
"100",0.669347062128963
