"","X","V","Imp","rand"
"1",1,1,0.0035040322454358,0.0512667500712344
"2",2,2,0.00273584756923994,0.143522511963319
"3",3,3,0.014184771587545,0.0137937810219638
"4",4,4,0.0171710026137878,0.0256373522150861
"5",5,5,0.00297722921702109,0.0690869208867551
"6",6,6,0.00990857956004333,0.00399649269424996
"7",7,7,0.000872489678395914,0.0862087346429208
"8",8,8,0.00149410769453507,0.0277611421205993
"9",9,9,0.00215856315344588,0.00551059881453596
"10",10,10,0.0219418863188722,0.0352333868597402
"11",11,11,2.75104103201178e-05,0.0671762346943506
"12",12,12,1.61661267065253e-06,0.152346614869169
"13",13,13,0.00399982520803249,0.00303111272536653
"14",14,14,0.000728697760117792,0.0598302996391179
"15",15,15,0.0229373087608719,0.00553745820440252
