"","X","V","Imp","rand"
"1",1,1,0.00358129043803791,0.00400061568743192
"2",2,2,0.000277785113107688,0.014459138122022
"3",3,3,0.011258377890491,0.0310276868603526
"4",4,4,0.013283634564488,0.0111748072767494
"5",5,5,0.000928923743491407,0.119212060832129
"6",6,6,0.0118241685163249,0.0459341309487101
"7",7,7,7.8614102111078e-06,0.0375133257951795
"8",8,8,0.00990336172402601,0.0184273874481212
"9",9,9,0.000728049751528432,0.0355969601397367
"10",10,10,0.0013886700841944,0.277076299046301
"11",11,11,0.000229645994876682,0.0176799901545338
"12",12,12,0.0144363805754561,0.0412661155088812
"13",13,13,0.00163151763446707,0.00100297057618595
"14",14,14,0.00704126743413679,0.017435071234933
"15",15,15,0.00814170108135432,0.0781550518402543
