"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0195420911354799,0,NA,NA,FALSE,NA
"2",2,-0.0214788263157608,0,NA,NA,FALSE,NA
"3",3,0.0925854255307272,0,NA,NA,FALSE,NA
"4",4,0.111029773403047,0,NA,NA,FALSE,NA
"5",5,0.0161056822937416,0,NA,NA,FALSE,NA
"6",6,-0.117227235660272,0,NA,NA,FALSE,NA
"7",7,0.00765149323937407,0,NA,NA,FALSE,NA
"8",8,0.0398356341101617,0,NA,NA,FALSE,NA
"9",9,0.026516980177252,0,NA,NA,FALSE,NA
"10",10,-0.00181492136927344,0,NA,NA,FALSE,NA
"11",5,-0.153426998098337,0,NA,NA,TRUE,10
"12",3,0.0299310356908218,0,NA,NA,TRUE,10
