"","X","V","Imp","rand"
"1",1,1,0.0643260137243534,0.00213200224492493
"2",2,2,0.0466730854932204,0.00131135179989255
"3",3,3,0.00739567998153533,0.0599952954952311
"4",4,4,0.000350338898476479,0.0227117254145486
"5",5,5,0.0833492937400006,0.00313840658737058
"6",6,6,0.00436213133329949,0.125416901035023
"7",7,7,0.0127983722528247,0.0326037686835908
"8",8,8,0.0322299423056241,0.002960679178846
"9",9,9,0.00685401624409365,0.184932594614062
"10",10,10,0.0821693032845371,0.138092357041591
"11",11,11,8.89098497675189e-05,8.87322049843849e-05
"12",12,12,0.012488912807921,0.0171176741145929
"13",13,13,0.00142289541427195,0.010771921567231
"14",14,14,0.00429351912434599,0.0170021205642798
"15",15,15,0.0148967125833398,0.131717569662943
