"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0340204050654127,TRUE,0.822253246710991,0.749208907554758,FALSE,NA
"2",2,0.073514586836408,FALSE,NA,NA,FALSE,NA
"3",3,-0.0543882046299889,FALSE,NA,NA,FALSE,NA
"4",4,-0.0400888493983875,FALSE,NA,NA,FALSE,NA
"5",5,-0.0160529309114911,FALSE,NA,NA,FALSE,NA
"6",6,-0.0520204075867192,TRUE,0.0711272285760425,2.92818778736477,FALSE,NA
"7",7,-0.0502981303822009,TRUE,0.0292301888417792,4.31476988245673,FALSE,NA
"8",8,0.0411961072279847,FALSE,NA,NA,FALSE,NA
"9",9,-0.118508959239152,FALSE,NA,NA,FALSE,NA
"10",10,0.0242940790503356,FALSE,NA,NA,FALSE,NA
"11",11,-0.148437876460069,FALSE,NA,NA,FALSE,NA
"12",12,0.0452530641137088,FALSE,NA,NA,FALSE,NA
"13",13,-0.0486027685557092,FALSE,NA,NA,FALSE,NA
"14",14,-0.0510319356896485,FALSE,NA,NA,FALSE,NA
"15",15,-0.011090755348061,FALSE,NA,NA,FALSE,NA
"16",1,0.0206907675776497,FALSE,NA,NA,TRUE,6
