"","X","V","Imp","rand"
"1",1,1,0.0218481555384645,0.124207209455617
"2",2,2,0.00540439447772777,0.0600950592404759
"3",3,3,0.00295807680287355,0.065525766894463
"4",4,4,0.00160711584608659,0.00367506428594374
"5",5,5,0.000257696590849107,0.0354400729465966
"6",6,6,0.0233968903831381,0.135911665446311
"7",7,7,0.00252990191994488,0.0537903773819621
"8",8,8,0.00169711925073961,0.00745341328945256
"9",9,9,0.014044373419947,0.00327939576001232
"10",10,10,0.000590202276903955,0.0985579456191211
"11",11,11,0.0220338031679747,0.0112934337101787
"12",12,12,0.00204783981167944,0.00351110717139055
"13",13,13,0.00236222911127983,0.103909962819918
"14",14,14,0.00260425846023242,0.0128797733431659
"15",15,15,0.000123004854190544,0.0304205307406354
