"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0127429159666161,FALSE,NA,NA,FALSE,NA
"2",2,0.0627605518980965,FALSE,NA,NA,FALSE,NA
"3",3,-0.168846318990544,FALSE,NA,NA,FALSE,NA
"4",4,0.228883932663455,FALSE,NA,NA,FALSE,NA
"5",5,-0.332825425954893,FALSE,NA,NA,FALSE,NA
"6",6,0.0048391605537435,FALSE,NA,NA,FALSE,NA
"7",7,-0.144228327107914,FALSE,NA,NA,FALSE,NA
"8",8,0.0786361521880011,FALSE,NA,NA,FALSE,NA
"9",9,-0.0868838234566667,FALSE,NA,NA,FALSE,NA
"10",10,-0.0443657805524213,FALSE,NA,NA,FALSE,NA
"11",11,-0.00883907963153364,FALSE,NA,NA,FALSE,NA
"12",12,-0.00701548100543994,FALSE,NA,NA,FALSE,NA
"13",13,0.0315366067013337,TRUE,-0.108459561017278,0.141581651289016,FALSE,NA
"14",14,0.11131676664687,FALSE,NA,NA,FALSE,NA
"15",15,0.0275689653832795,FALSE,NA,NA,FALSE,NA
"16",4,0.0590272015160569,FALSE,NA,NA,TRUE,9
