"","X","V","Imp","rand"
"1",1,1,0.0117516316770617,1.88006506686849e-05
"2",2,2,0.0647791706942599,0.00806863656831872
"3",3,3,0.086677646253224,0.0769358415018866
"4",4,4,2.95309016887339e-08,0.0359213674719258
"5",5,5,0.153689288102173,0.189404582648655
"6",6,6,0.0330170949199886,0.0403983204307876
"7",7,7,0.0623725285856065,0.0692694335643024
"8",8,8,0.00646370503254403,1.04383279244884e-05
"9",9,9,0.192454247933769,0.170858281091838
"10",10,10,0.11645786648398,0.115296086237517
"11",11,11,0.0125670030187919,0.00510208175748662
"12",12,12,0.0524695106535381,0.00541367426791127
"13",13,13,0.000483268514753615,0.00388374511447831
"14",14,14,0.207468554695378,0.00687424603414193
"15",15,15,0.0188610087954513,0.0225372915049759
