"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0525359612810439,FALSE,NA,NA,FALSE,NA
"2",2,-0.0611091605658454,FALSE,NA,NA,FALSE,NA
"3",3,-0.0332740448084481,FALSE,NA,NA,FALSE,NA
"4",4,0.0814207629517399,TRUE,0.152204128543002,1.16231219652565,FALSE,NA
"5",5,0.01792131391863,FALSE,NA,NA,FALSE,NA
"6",6,-0.0711769926074543,FALSE,NA,NA,FALSE,NA
"7",7,-0.145230065807788,FALSE,NA,NA,FALSE,NA
"8",8,0.0760441056009246,FALSE,NA,NA,FALSE,NA
"9",9,0.205777422311886,FALSE,NA,NA,FALSE,NA
"10",10,0.0985266883359175,FALSE,NA,NA,FALSE,NA
"11",11,-0.132887199000882,FALSE,NA,NA,FALSE,NA
"12",12,-0.214841709841124,FALSE,NA,NA,FALSE,NA
"13",13,-0.170638485058772,FALSE,NA,NA,FALSE,NA
"14",14,-0.0837980975170719,TRUE,0.559696916261231,0.369577248580754,FALSE,NA
"15",15,-0.117547501094779,TRUE,0.0993676958464081,2.77715139983118,FALSE,NA
"16",5,-0.179520990592665,FALSE,NA,NA,TRUE,11
"17",8,-0.0734764038610866,FALSE,NA,NA,TRUE,15
