"","X","V","Imp","rand"
"1",1,1,0.00276002722772334,0.040542495860052
"2",2,2,0.00373432950506227,0.0600960939738739
"3",3,3,0.00110716205791461,0.00939888389926159
"4",4,4,0.00662934063964342,0.0883924399027342
"5",5,5,0.179842164085235,0.0220920617277733
"6",6,6,0.0050661642766416,0.0585469642043146
"7",7,7,0.0210917720145344,0.0996806211924613
"8",8,8,0.0792591098577312,0.0454720870193023
"9",9,9,0.0423443475333243,0.141339228328497
"10",10,10,0.00970750831444302,0.0182185330983445
"11",11,11,0.197179998250965,0.0948159486182231
"12",12,12,0.0461569602874577,0.00154168130401224
"13",13,13,0.0291174925831528,0.00174138223531718
"14",14,14,0.00702212114748069,0.0192023589123438
"15",15,15,0.0872938188747137,0.0489152335947921
