"","X","V","Imp","rand"
"1",1,1,0.0384588353885909,0.100272705816885
"2",2,2,0.0202415590912524,0.0109654095307173
"3",3,3,0.00954168019458191,0.257861149700963
"4",4,4,0.0125438666820249,0.00249641357790684
"5",5,5,0.000224602598014012,0.108686695519937
"6",6,6,0.138141688963628,0.0331367930339585
"7",7,7,0.000168786530493247,0.00116466314137805
"8",8,8,0.0185051417330662,0.0166221355969178
"9",9,9,0.00678365679316647,0.0522106374406785
"10",10,10,0.0182427392930575,0.0571334160079535
"11",11,11,0.000110356887247342,0.0565959071997729
"12",12,12,0.0032505220480682,0.0419740949344755
"13",13,13,0.0096625095845243,0.000987936788881737
"14",14,14,0.0378363114888812,0.00881105188111127
"15",15,15,0.000821354811096236,0.000942529469595247
