"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.156148237751256,FALSE,NA,NA,FALSE,NA
"2",2,-0.091402036106865,FALSE,NA,NA,FALSE,NA
"3",3,0.13674170900718,FALSE,NA,NA,FALSE,NA
"4",4,0.00368967729735828,FALSE,NA,NA,FALSE,NA
"5",5,-0.0810450830129967,TRUE,-0.428857844202327,0.363912438042462,FALSE,NA
"6",6,0.0868285697237743,FALSE,NA,NA,FALSE,NA
"7",7,-0.0147171343226847,FALSE,NA,NA,FALSE,NA
"8",8,0.195518373025243,FALSE,NA,NA,FALSE,NA
"9",9,0.0919922578031593,FALSE,NA,NA,FALSE,NA
"10",10,-0.344034988612594,FALSE,NA,NA,FALSE,NA
"11",11,-0.280723750695946,FALSE,NA,NA,FALSE,NA
"12",12,-0.259722721511586,FALSE,NA,NA,FALSE,NA
"13",13,0.130957398615733,FALSE,NA,NA,FALSE,NA
"14",14,-0.408678296103341,FALSE,NA,NA,FALSE,NA
"15",15,0.0328752956260916,FALSE,NA,NA,FALSE,NA
