"","X","V","Imp","rand"
"1",1,1,0.0652048701322822,0.051505832964608
"2",2,2,0.0724109669322611,0.00701056020021509
"3",3,3,0.0011579481271011,0.0699311400392976
"4",4,4,0.00264764811740559,0.0549637526369206
"5",5,5,0.00808528933246735,0.00811567693695752
"6",6,6,0.0133833719503676,0.00357814456113892
"7",7,7,0.0381980148970359,0.0662025252314569
"8",8,8,0.033046847258067,0.00732767091397141
"9",9,9,0.00965780493691959,0.0188766130936297
"10",10,10,0.145383799712187,0.0797034574179567
"11",11,11,0.113258232857695,0.0685860243204323
"12",12,12,0.013005628232665,0.150703390088561
"13",13,13,0.0941071405298927,0.0708679835200391
"14",14,14,0.0703645441162918,0.078094761522062
"15",15,15,0.00653428472076673,0.0145049840138782
