"","X","V","Imp","rand"
"1",1,1,0.000242244454334131,0.00526852295767366
"2",2,2,0.0316583531172325,0.0266200084986023
"3",3,3,0.0458378380372725,0.0603588897051009
"4",4,4,0.00736968764008626,0.0571460033379774
"5",5,5,0.0139568616416903,0.0479944182827323
"6",6,6,0.0101619975135442,0.0440187243259752
"7",7,7,5.08366338077372e-05,0.0019872551050344
"8",8,8,0.000640595115655232,0.0172866261516976
"9",9,9,0.0242372790098651,0.0959052626236075
"10",10,10,0.000169216204211619,0.000216600644404359
"11",11,11,0.0630159973748778,0.030814219934376
"12",12,12,0.0110347602614135,0.274499495753848
"13",13,13,0.0375351849856116,0.0424856917446873
"14",14,14,0.00305345278297689,0.0295340365528352
"15",15,15,0.00112208741865526,0.0158620661271994
