"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.015564204262799,TRUE,-0.65527911751156,2.06507759532871,FALSE,NA
"2",2,-0.177927943609857,FALSE,NA,NA,FALSE,NA
"3",3,0.214097730107707,FALSE,NA,NA,FALSE,NA
"4",4,-0.085846884859535,FALSE,NA,NA,FALSE,NA
"5",5,0.118139162184647,FALSE,NA,NA,FALSE,NA
"6",6,-0.100806733473237,FALSE,NA,NA,FALSE,NA
"7",7,0.00712998133291646,FALSE,NA,NA,FALSE,NA
"8",8,-0.0253099805542247,FALSE,NA,NA,FALSE,NA
"9",9,0.155683265028278,FALSE,NA,NA,FALSE,NA
"10",10,-0.01300831288875,FALSE,NA,NA,FALSE,NA
"11",11,0.251029873471023,FALSE,NA,NA,FALSE,NA
"12",12,0.105046467153415,FALSE,NA,NA,FALSE,NA
"13",13,0.193739993252843,FALSE,NA,NA,FALSE,NA
"14",14,0.0552580562721572,FALSE,NA,NA,FALSE,NA
"15",15,-0.0334975733248732,FALSE,NA,NA,FALSE,NA
