"","X","V","Imp","rand"
"1",1,1,0.00135837065021121,0.00298466293394485
"2",2,2,0.0292624994996784,0.0888477329935606
"3",3,3,0.000743333499487433,0.0698844105561731
"4",4,4,0.0127637985948845,0.196856265250512
"5",5,5,0.0581362054127129,0.104436921629896
"6",6,6,0.0411713937392576,0.107344670369982
"7",7,7,0.0702451916692205,0.0137232122426253
"8",8,8,0.0173702906460903,1.39606864014784e-05
"9",9,9,0.00493401369848241,0.00904452068968183
"10",10,10,0.000347603455284645,0.0212162048385367
"11",11,11,0.0479614428490975,0.00205253938513105
"12",12,12,0.125250559546664,0.00767642375004473
"13",13,13,0.0171336004460742,0.121831265581819
"14",14,14,0.121471762445102,0.00315227896338549
"15",15,15,0.014338796535215,0.000792909011565739
