"","X","V","Imp","rand"
"1",1,1,0.141681728150798,0.0130669322937404
"2",2,2,4.08143281238333e-07,0.102021492869249
"3",3,3,0.134568226401846,0.0229539807129714
"4",4,4,0.0506049729123177,0.00150682772387585
"5",5,5,0.0251986177779339,0.0360000904215503
"6",6,6,0.00531344003936446,0.00761670990793834
"7",7,7,0.00145770919936187,0.0036865504230583
"8",8,8,0.00664229215597198,0.0003098822541766
"9",9,9,0.000229211696319223,0.286786243040266
"10",10,10,0.201428497577057,0.0417237414025833
"11",11,11,0.0781451051115295,0.0118792107703855
"12",12,12,0.121134010253423,0.097557048700552
"13",13,13,0.000349725680461882,0.105300842043298
"14",14,14,0.0277448401988656,0.000681950278137692
"15",15,15,0.00973161954409158,0.0188068602112544
