"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.234623919167176,FALSE,NA,NA,FALSE,NA
"2",2,-0.115091338205371,FALSE,NA,NA,FALSE,NA
"3",3,0.00887789122641717,FALSE,NA,NA,FALSE,NA
"4",4,0.118301371596442,FALSE,NA,NA,FALSE,NA
"5",5,-0.013829976130954,FALSE,NA,NA,FALSE,NA
"6",6,-0.078983983198269,FALSE,NA,NA,FALSE,NA
"7",7,0.198751391807852,TRUE,-1.03791687840797,3.68841897488988,FALSE,NA
"8",8,0.22481152213987,FALSE,NA,NA,FALSE,NA
"9",9,0.043444680797001,FALSE,NA,NA,FALSE,NA
"10",10,-0.0984583994247789,FALSE,NA,NA,FALSE,NA
"11",11,0.141901787996705,FALSE,NA,NA,FALSE,NA
"12",12,-0.106328823501837,FALSE,NA,NA,FALSE,NA
"13",13,0.0324719851345253,FALSE,NA,NA,FALSE,NA
"14",14,0.0246986713530167,FALSE,NA,NA,FALSE,NA
"15",15,0.0672643359449623,FALSE,NA,NA,FALSE,NA
"16",8,0.148071380057609,FALSE,NA,NA,TRUE,11
