"","X","V","Imp","rand"
"1",1,1,0.00387130146093435,0.075021832035777
"2",2,2,0.168261777283787,0.255010974136862
"3",3,3,0.00554089367803873,0.00104055338031094
"4",4,4,0.0145178463527846,0.00488275054035362
"5",5,5,0.000491577576179687,0.0134303210862002
"6",6,6,0.13260854662941,0.000491763599510965
"7",7,7,0.090623170987843,0.0185775245503429
"8",8,8,0.197658645814477,0.00175341793072078
"9",9,9,0.000277799518734628,0.080262133361083
"10",10,10,0.186796390324315,0.0148707523251691
"11",11,11,0.000153192571640459,0.00465087481776821
"12",12,12,0.00223858125650891,0.0246874114475685
"13",13,13,0.0731692580844688,0.141445380854474
"14",14,14,0.00466745112365016,0.068501876060869
"15",15,15,0.0946185656207775,0.0453550543547051
