"","X","V","Imp","rand"
"1",1,1,0.0530054783846526,0.00311225285858913
"2",2,2,0.0195457358873253,0.220188208429798
"3",3,3,0.0392489880471115,0.00571076299442836
"4",4,4,0.312627604388182,0.0177870839221273
"5",5,5,0.00653864135858665,0.0286299089699161
"6",6,6,0.00898567146242156,0.00345596565663409
"7",7,7,0.0572315708856741,0.0807995710976765
"8",8,8,1.77874772631188e-05,0.0310812022345701
"9",9,9,4.02958085510266e-05,0.00527367752738867
"10",10,10,0.057808620113528,0.110079920786363
"11",11,11,1.24478302508223e-05,0.012926284737575
"12",12,12,0.0049707347556714,0.0091987673610964
"13",13,13,0.00166362443716228,0.111604552235599
"14",14,14,0.000542510218799764,0.110059500400576
"15",15,15,4.33986156705413e-05,2.35752221289299e-06
