"","X","V","Imp","rand"
"1",1,1,0.00884879499339278,0.0107132502215083
"2",2,2,0.00431041227712698,0.116088506250289
"3",3,3,0.0264995273796949,0.03389865892613
"4",4,4,0.158241922756386,0.000241367982582008
"5",5,5,0.00236394243474118,0.118053080151847
"6",6,6,0.377277652082996,0.0847474880355541
"7",7,7,0.370586655484384,0.0673682256244643
"8",8,8,0.00233347965551353,0.0133130455781786
"9",9,9,0.226181906046042,0.0119682421132323
"10",10,10,0.00674984004503649,0.0143756677446167
"11",11,11,0.00434500507586104,0.2234439560861
"12",12,12,0.0510481767594285,0.0256220456382801
"13",13,13,0.14533917394484,0.000134618668374476
"14",14,14,0.00184513578823457,0.0132869281920832
"15",15,15,0.0200488634998935,0.0166859844232111
