"","X","V","Imp","rand"
"1",1,1,0.00970182004696172,0.0663485201133052
"2",2,2,0.0509832502227412,6.68899584358966e-05
"3",3,3,0.000218282971612151,0.108482964246062
"4",4,4,0.0104301517111408,0.0342896747458817
"5",5,5,0.0375086821461218,0.260285581467092
"6",6,6,0.0280167236948095,0.0770339729304125
"7",7,7,0.414216636174178,1.55353075536387e-05
"8",8,8,0.00362128837030424,0.0404757835174043
"9",9,9,0.00973648470869615,0.0234411217998721
"10",10,10,0.0616164047868231,0.000865555406318855
"11",11,11,0.470725298021404,0.0124349368908287
"12",12,12,0.011382491241311,0.0481267980175783
"13",13,13,0.019628935630722,0.0231535837258606
"14",14,14,0.0244973151620198,0.0463295036851734
"15",15,15,0.0530065605565067,0.00861994112463572
