"","X","V","Imp","rand"
"1",1,1,0.103012170200396,0.0536139594592239
"2",2,2,0.0540948248682431,0.0118147241489008
"3",3,3,0.260212809640001,0.0886354628694054
"4",4,4,0.213402841222284,0.03138504143012
"5",5,5,0.000181548746042381,0.0440265447576046
"6",6,6,0.00172184143156322,0.0313006444611357
"7",7,7,0.0472672252369837,0.0521705113568196
"8",8,8,0.00342661002508009,0.0222696522230571
"9",9,9,0.338350004198357,0.0141037607465467
"10",10,10,0.0328065949573616,0.16510868804634
"11",11,11,0.00857432641710328,0.0234412526950507
"12",12,12,0.233243250977417,0.00627210709279375
"13",13,13,0.0842103301020588,0.0324391906026627
"14",14,14,0.00214155041270572,0.166804776046969
"15",15,15,0.00476132905606806,0.00661082333332902
