"","V1"
"1",-0.0181660435830057
"2",0.93255041560464
"3",-0.335161655923862
"4",0.104621195687421
"5",0.106282561444996
"6",-0.389491053807479
"7",0.278593511872958
"8",-0.670181657032813
"9",-0.116263136323395
"10",0.949213391076651
"11",-0.231956854808092
"12",0.235511817727928
"13",-0.381202269399905
"14",0.0631660373294582
"15",0.682460119793902
"16",-0.677596120278112
"17",0.341849472626074
"18",-1.10880858077254
"19",0.0635449271440654
"20",-0.249416389189374
"21",-0.970869904077082
"22",0.546466946831907
"23",0.586851183974814
"24",-0.181815354436127
"25",0.0999263559056499
"26",0.339821778352118
"27",-0.066509526987816
"28",0.0365017468259592
"29",0.406251610904639
"30",-0.376174526483581
