"","X","V","Imp","rand"
"1",1,1,0.014276674197494,0.0504651218011332
"2",2,2,0.024451970005519,0.0121023238611229
"3",3,3,3.04876888070916e-05,0.0492558135461169
"4",4,4,5.92540592570388e-05,0.0225381616974018
"5",5,5,0.0572745301724201,0.0121172345270506
"6",6,6,4.9326956035507e-05,0.0215559979288159
"7",7,7,0.00170643034558825,0.0250827477442933
"8",8,8,0.146186355659095,0.0804240593576375
"9",9,9,0.0488367674699857,0.0239675248638521
"10",10,10,0.0249333804424779,0.125506570043046
"11",11,11,4.29452762914241e-05,0.0949548019039767
"12",12,12,0.145485710261199,0.00132684406526273
"13",13,13,0.0400300802462776,0.0396632306936537
"14",14,14,0.1228346492414,0.0423037733932877
"15",15,15,0.0105543341751635,0.148717148541163
