"","X","V","Imp","rand"
"1",1,1,0.00249251667402018,0.020248425370287
"2",2,2,0.139218293196356,0.00285814120019984
"3",3,3,0.00973582053062296,0.128161514758835
"4",4,4,0.00407505710130955,0.0968332738989729
"5",5,5,0.251394374662085,0.109838562300998
"6",6,6,0.000878020907281054,0.124807136669569
"7",7,7,0.0154623278105902,0.0618789599207918
"8",8,8,0.176075686374946,0.00347674005640174
"9",9,9,0.00241265035018058,0.00306710952540931
"10",10,10,0.000410639095015264,0.116423413654378
"11",11,11,0.159922642304224,0.00504849751503096
"12",12,12,0.0206012603143439,0.0407536151200482
"13",13,13,0.0147912841041969,0.0015105497087245
"14",14,14,0.00379313468858067,0.034633683599866
"15",15,15,0.00203968766599895,0.000375129213554912
