"","X","V","Imp","rand"
"1",1,1,0.000331882300677764,3.97199490554605e-05
"2",2,2,0.000103401849234491,2.16270348340965e-06
"3",3,3,0.00021288098644844,0.136101097940031
"4",4,4,0.000258730159580856,0.00333186010166243
"5",5,5,0.00463637505689704,0.00390381447235337
"6",6,6,0.0137915374797033,0.00333807200398048
"7",7,7,0.000707130782063576,0.0405834716286166
"8",8,8,0.0114527032448823,0.00684127770961897
"9",9,9,0.0136745216462694,0.0072364361799412
"10",10,10,0.00519353186209004,0.0821822900759921
"11",11,11,0.000758876808350875,0.215234994675969
"12",12,12,0.000956759024041705,0.168283625188521
"13",13,13,0.000300977946684128,0.021043521469174
"14",14,14,0.000236438451891893,0.0608457064928795
"15",15,15,0.00984011594026807,0.0012759883012756
