"","X","V","Imp","rand"
"1",1,1,0.000520029489151714,0.221551695161489
"2",2,2,0.00361652484498484,0.116313536959108
"3",3,3,0.00951294500995968,0.0328428839984115
"4",4,4,0.0145149832084215,0.00277419132020814
"5",5,5,0.000400458696179593,0.0758370745835891
"6",6,6,0.00289359791160072,0.000489001482961543
"7",7,7,0.00808242336309466,0.000261995743685462
"8",8,8,0.00206210250819854,0.0240369100925234
"9",9,9,0.080024529861852,0.0554334418646588
"10",10,10,0.0789623180783151,0.0199956569317237
"11",11,11,0.0063915283278929,0.0371572141206098
"12",12,12,0.00872920276210934,0.0040376926234292
"13",13,13,0.00020755282573878,0.0284905775515494
"14",14,14,0.0938189648281851,0.0442741160893536
"15",15,15,0.0881518348956959,0.0864497500406475
