"","X","V","Imp","rand"
"1",1,1,0.133192715392832,0.16593263690381
"2",2,2,0.00308805924192073,0.00146671040423468
"3",3,3,0.00775277267778058,9.30772754939758e-06
"4",4,4,0.131859600018139,0.0277123601204685
"5",5,5,0.000226820705145494,0.0321311049183567
"6",6,6,0.0034073375173356,0.011448994301778
"7",7,7,0.014646653641574,0.0840471476366074
"8",8,8,0.0280947277475218,0.0146744716583781
"9",9,9,0.000409519928303648,0.0107554103573655
"10",10,10,0.0026687865724278,0.0221477487938742
"11",11,11,0.0263913846319268,0.0019023472777621
"12",12,12,0.00392081644134238,0.0262701233640049
"13",13,13,0.00479453277227714,0.332229334779357
"14",14,14,1.94848525364153e-06,0.00762926172653815
"15",15,15,0.000312780123630687,0.0116005646907912
