"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.0372993951848089,FALSE,NA,NA,FALSE,NA
"2",2,0.0555703089960883,FALSE,NA,NA,FALSE,NA
"3",3,-0.0880498306516292,FALSE,NA,NA,FALSE,NA
"4",4,0.00762427088055766,FALSE,NA,NA,FALSE,NA
"5",5,0.0150605678892097,FALSE,NA,NA,FALSE,NA
"6",6,-0.0583724037310063,FALSE,NA,NA,FALSE,NA
"7",7,-0.121023359900368,FALSE,NA,NA,FALSE,NA
"8",8,0.0413642070934257,TRUE,0.444931307309516,0.0160099426284432,FALSE,NA
"9",9,0.020236598733573,FALSE,NA,NA,FALSE,NA
"10",10,-0.0516602997709827,FALSE,NA,NA,FALSE,NA
"11",11,-0.00276667903321543,FALSE,NA,NA,FALSE,NA
"12",12,-0.0626164230960407,FALSE,NA,NA,FALSE,NA
"13",13,0.0692425647436397,FALSE,NA,NA,FALSE,NA
"14",14,0.00139588153281055,FALSE,NA,NA,FALSE,NA
"15",15,-0.0176855908476558,FALSE,NA,NA,FALSE,NA
"16",1,0.131801470511679,FALSE,NA,NA,TRUE,4
"17",8,-0.026383730119054,FALSE,NA,NA,TRUE,11
