"","X","V","Imp","rand"
"1",1,1,0.0347951331303589,0.00238703602331279
"2",2,2,1.38483321181522e-06,0.0180998670336955
"3",3,3,0.00399794892415059,0.0114109239485418
"4",4,4,0.00695821520125061,0.0222707872054568
"5",5,5,0.0189289486193205,0.0640820151180812
"6",6,6,0.00372014792962413,0.14195844872006
"7",7,7,0.00636750199094374,0.000849822014403028
"8",8,8,0.000217033711834274,0.172143293037967
"9",9,9,1.76514881877074e-05,0.0854074759030812
"10",10,10,1.79536127597876e-06,0.0732314750987595
"11",11,11,0.00036140198738485,0.0408066194843878
"12",12,12,0.00184410379580121,0.00672413487659138
"13",13,13,1.91026445591408e-05,0.097527311400245
"14",14,14,1.65798944142141e-05,0.00343653957111685
"15",15,15,0.0483070729886739,0.0096626884307805
