"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.0280165007322304,FALSE,NA,NA,FALSE,NA
"2",2,-0.0841293797428925,FALSE,NA,NA,FALSE,NA
"3",3,0.0649483942606339,FALSE,NA,NA,FALSE,NA
"4",4,0.148970242259054,FALSE,NA,NA,FALSE,NA
"5",5,-0.00807816320346393,FALSE,NA,NA,FALSE,NA
"6",6,0.0231095166939128,FALSE,NA,NA,FALSE,NA
"7",7,0.0209077676898626,FALSE,NA,NA,FALSE,NA
"8",8,0.0852500177027906,FALSE,NA,NA,FALSE,NA
"9",9,-0.0426981273807777,FALSE,NA,NA,FALSE,NA
"10",10,-0.0610920479797685,TRUE,-0.186233834244492,0.0383703545667231,FALSE,NA
"11",8,-0.00191202576567028,FALSE,NA,NA,TRUE,10
"12",3,-0.119796593468687,FALSE,NA,NA,TRUE,5
