"","V1"
"1",-0.389830241345255
"2",-0.330976994993053
"3",-0.165392819234001
"4",-0.388385460130257
"5",-0.00857825589053552
"6",0.0931405184010356
"7",0.345931136901203
"8",0.340679630032832
"9",0.215251393058945
"10",0.347742070303347
"11",0.285516444848645
"12",0.417397823569541
"13",0.275933753031391
"14",0.160373207111101
"15",0.297905427612385
"16",0.153560918156808
"17",-0.0852467953576265
"18",-0.0977419975817428
"19",-0.101154532287929
"20",0.0150977671668539
"21",-0.000309734143942335
"22",-0.0520709664666637
"23",-0.0233353523000847
"24",0.0623968313293691
"25",-0.0770943378536849
"26",-0.0955955597147094
"27",-0.164441826941613
"28",-0.269687814524951
"29",-0.21896613175454
"30",-0.542118101002865
