"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.138083977637707,FALSE,NA,NA,FALSE,NA
"2",2,0.124353897438772,FALSE,NA,NA,FALSE,NA
"3",3,-0.168118470891783,FALSE,NA,NA,FALSE,NA
"4",4,0.290007628583395,FALSE,NA,NA,FALSE,NA
"5",5,-0.1112545681594,FALSE,NA,NA,FALSE,NA
"6",6,0.211591627954594,FALSE,NA,NA,FALSE,NA
"7",7,0.249570585993196,FALSE,NA,NA,FALSE,NA
"8",8,-0.010730514065747,FALSE,NA,NA,FALSE,NA
"9",9,-0.10535708265653,FALSE,NA,NA,FALSE,NA
"10",10,0.075977618353258,FALSE,NA,NA,FALSE,NA
"11",11,-0.259516030499902,TRUE,2.31767368132064,1.41562679215314,FALSE,NA
"12",12,0.278349103309169,FALSE,NA,NA,FALSE,NA
"13",13,-0.125548871861967,FALSE,NA,NA,FALSE,NA
"14",14,0.306506815923974,FALSE,NA,NA,FALSE,NA
"15",15,0.156651294873571,FALSE,NA,NA,FALSE,NA
