"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,-0.100996399970349,FALSE,NA,NA,FALSE,NA
"2",2,0.318827335622584,FALSE,NA,NA,FALSE,NA
"3",3,0.0551852877439776,TRUE,-2.04335999922902,0.283087390474975,FALSE,NA
"4",4,-0.00602388041960653,FALSE,NA,NA,FALSE,NA
"5",5,-0.147727790231686,TRUE,0.375805751168261,0.181079130619764,FALSE,NA
"6",6,-0.512488742236058,TRUE,-0.46266890702204,0.201341663487256,FALSE,NA
"7",7,0.248271296159879,FALSE,NA,NA,FALSE,NA
"8",8,-0.064808434231117,FALSE,NA,NA,FALSE,NA
"9",9,0.224509181406988,FALSE,NA,NA,FALSE,NA
"10",10,-0.216446652730432,FALSE,NA,NA,FALSE,NA
