"","V1","effect_size","nonlinear","location","scale","interactions","V2"
"1",1,0.087158647757164,FALSE,NA,NA,FALSE,NA
"2",2,0.107743291514662,FALSE,NA,NA,FALSE,NA
"3",3,0.123191410496264,FALSE,NA,NA,FALSE,NA
"4",4,0.0674880221532492,FALSE,NA,NA,FALSE,NA
"5",5,-0.103135468045569,FALSE,NA,NA,FALSE,NA
"6",6,0.0911653773472024,TRUE,-1.32306584336258,3.27656847966795,FALSE,NA
"7",7,-0.0568689833362281,FALSE,NA,NA,FALSE,NA
"8",8,0.00200464953015494,FALSE,NA,NA,FALSE,NA
"9",9,0.00974751657528771,FALSE,NA,NA,FALSE,NA
"10",10,0.0346128943212172,FALSE,NA,NA,FALSE,NA
"11",1,0.00845640784818212,FALSE,NA,NA,TRUE,8
