"","X","V","Imp","rand"
"1",1,1,0.000946078651578109,0.076227951186566
"2",2,2,0.000486795188023363,0.0177384155904898
"3",3,3,0.00149407796954324,0.285890166743939
"4",4,4,0.00298075063189468,0.00938077322490941
"5",5,5,0.0490824778029241,0.239879639536956
"6",6,6,0.0382140016694859,0.000378042798159482
"7",7,7,0.0417472718279156,0.00714792895155711
"8",8,8,0.0232676098313202,0.000955944211435796
"9",9,9,0.00335534444975214,0.000826877611061661
"10",10,10,0.00364360430970447,0.0524947468522779
"11",11,11,0.000634009897645977,0.00619515632302939
"12",12,12,0.0378707250477022,0.000960508789419904
"13",13,13,0.0142591419851399,0.00011233244436374
"14",14,14,0.000981668635051952,0.00536464945662629
"15",15,15,0.0310316228583203,0.0463199527303243
